Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Care Instructions (product.metafields.custom.care_instructions),Disclosures (product.metafields.custom.disclosures),Made In (product.metafields.custom.made_in), Materials (product.metafields.custom.materials),Sizing & Fit (product.metafields.custom.sizing_and_fit),Age group (product.metafields.shopify.age-group),Battery type (product.metafields.shopify.battery-type),Blade material (product.metafields.shopify.blade-material),Care instructions (product.metafields.shopify.care-instructions),Case transparency level (product.metafields.shopify.case-transparency-level),Case type (product.metafields.shopify.case-type),Clipper motor type (product.metafields.shopify.clipper-motor-type),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Connectivity technology (product.metafields.shopify.connectivity-technology),Connector gender (product.metafields.shopify.connector-gender),Device interface (product.metafields.shopify.device-interface),Disclosures (product.metafields.shopify.disclosure),Downstream port types (product.metafields.shopify.downstream-port-types),Fabric (product.metafields.shopify.fabric),Finish (product.metafields.shopify.finish),Fit (product.metafields.shopify.fit),Handwear material (product.metafields.shopify.handwear-material),Host interface (product.metafields.shopify.host-interface),Integrated stand type (product.metafields.shopify.integrated-stand-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Light temperature (product.metafields.shopify.light-temperature),Lighting features (product.metafields.shopify.lighting-features),MagSafe compatibility (product.metafields.shopify.magsafe-compatibility),Material (product.metafields.shopify.material),Mobile phone case features (product.metafields.shopify.mobile-phone-case-features),Mounting type (product.metafields.shopify.mounting-type),Neckline (product.metafields.shopify.neckline),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Pile type (product.metafields.shopify.pile-type),Power source (product.metafields.shopify.power-source),Rug/Mat features (product.metafields.shopify.rug-mat-features),Rug/Mat material (product.metafields.shopify.rug-mat-material),Sleeve length type (product.metafields.shopify.sleeve-length-type),Suit pieces (product.metafields.shopify.suit-pieces),Suitable location (product.metafields.shopify.suitable-location),Switch control type (product.metafields.shopify.switch-control-type),Target gender (product.metafields.shopify.target-gender),Tool mobility (product.metafields.shopify.tool-mobility),Top length type (product.metafields.shopify.top-length-type),USB connector type (product.metafields.shopify.usb-connector-type),USB standard (product.metafields.shopify.usb-standard),Waist rise (product.metafields.shopify.waist-rise),Variant Image,Variant Weight Unit,Variant Tax Code,Status
motorcycle-balaclava-full-face-mask-skull-print-motorbike-full-face-mask-windproof-skiing-head-neck-warmer-bicycle-helmet-liner,Skull-Print Motorcycle Balaclava,"<p><strong>Material: Latex</strong></p><p><strong>Function: Dress up</strong></p><p><strong>Style: Creative Style</strong></p><p><strong>Applicable holidays: Halloween</strong></p><p><strong>Color: Black</strong></p><p><strong>Unit: cm</strong></p><p><br></p><p><br></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202607/5AAF7E20E4A5AD620CF33843B5B358A9.png"" title=""5AAF7E20E4A5AD620CF33843B5B358A9.png""></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202607/6D14997D1BB005349C329F21D7FFF4FB.png"" title=""6D14997D1BB005349C329F21D7FFF4FB.png""></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202607/1DF11E90A8496CD46436902C0674C8C3.png"" title=""1DF11E90A8496CD46436902C0674C8C3.png""></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202607/A71A255282709F04366ABC855E856742.png"" title=""A71A255282709F04366ABC855E856742.png""></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202607/F8D1ECB5D0400E732816E0550D3D6EA1.png"" title=""F8D1ECB5D0400E732816E0550D3D6EA1.png""></p><p><br></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202607/51166477FBDD5014B8373B07A78A42AF.png"" title=""51166477FBDD5014B8373B07A78A42AF.png""></p><p><br></p>",eprolo,,Face Covers & Balaclavas,fashion,true,Color,Black,,,,,,,,498DBF36623B405C9655DC98CB25EB5E,90.0,shopify,continue,manual,21.07,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/EEEECB764054BEA8DBC4863BE4F2DC25.png?v=1786573785,1,Skull-Print Motorcycle Balaclava,false,Skull-Print Motorcycle Balaclava | Vennix,"A black skull-print full-face balaclava designed as a wind-blocking helmet liner, costume accessory, and cold-weather face and neck cover.",,,,Latex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/EEEECB764054BEA8DBC4863BE4F2DC25.png?v=1786573785,g,,active
motorcycle-balaclava-full-face-mask-skull-print-motorbike-full-face-mask-windproof-skiing-head-neck-warmer-bicycle-helmet-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/7448B26E9BEFD12ECE0EEBC79B9633B2.png?v=1786573787,2,Skull-Print Motorcycle Balaclava — alternate view 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-balaclava-full-face-mask-skull-print-motorbike-full-face-mask-windproof-skiing-head-neck-warmer-bicycle-helmet-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/DF6CDC36CAE68DD05F7425E69AE09AAC.png?v=1786573789,3,Skull-Print Motorcycle Balaclava — alternate view 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-balaclava-full-face-mask-skull-print-motorbike-full-face-mask-windproof-skiing-head-neck-warmer-bicycle-helmet-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/35645CBC00996B065E1FD2F7745975F2.png?v=1786573791,4,Skull-Print Motorcycle Balaclava — alternate view 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-balaclava-full-face-mask-skull-print-motorbike-full-face-mask-windproof-skiing-head-neck-warmer-bicycle-helmet-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/53498D7BF199C4FA58F74A4A66DDE009.png?v=1786573792,5,Skull-Print Motorcycle Balaclava — alternate view 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-balaclava-full-face-mask-skull-print-motorbike-full-face-mask-windproof-skiing-head-neck-warmer-bicycle-helmet-liner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/03C5813029BCEF86A8A6E867C0E15325.png?v=1786573794,6,Skull-Print Motorcycle Balaclava — alternate view 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,Floral Sleeveless A-Line Mini Dress,"<p><strong>Style: Streetwear</strong></p><p><strong>Fabric: Polyester </strong></p><p><strong>Construction Technique: Woven</strong></p><p><strong>Garment Type: Dress</strong></p><p><strong>Dress Style: A-line</strong></p><p><strong>Dress Length: Mini</strong></p><p><strong>Neckline: Round Neck</strong></p><p><strong>Sleeve Type: Sleeveless</strong></p><p><strong>Sleeve Length: Sleeveless</strong></p><p><strong>Waistline: Mid-rise</strong></p><p><strong>Closure Type: Pullover</strong></p><p><strong>Color: Pink Flower, Yellow Flower, Green Flower</strong></p><p><strong>Size: S, M, L, XL, XXL</strong></p><p><strong>Unit: cm</strong></p><table>
<thead><tr class=""firstRow"">
<th>Size</th>
<th>Bust Circumference (cm)</th>
<th>Skirt Length (cm)</th>
</tr></thead>
<tbody>
<tr>
<td>S</td>
<td>94</td>
<td>85</td>
</tr>
<tr>
<td>M</td>
<td>98</td>
<td>86</td>
</tr>
<tr>
<td>L</td>
<td>104</td>
<td>87</td>
</tr>
<tr>
<td>XL</td>
<td>110</td>
<td>88</td>
</tr>
<tr>
<td>XXL</td>
<td>116</td>
<td>89</td>
</tr>
</tbody>
</table><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/D364359F0AFD93C07E07281D8E29A6F5.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/B17D18E9FE4CE887B50615F0E6F262A8.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/B2715002F94F68D2AEAB3F8FC67329C8.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/8BF4F620733CAEDD493E8E687ABFF953.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/5DDFF449A44F2696174470930D973838.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/027C145265F8A6A570FEF65210317E62.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/51DA6BD8D0F7672A49A742AE73309B70.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/1EBDC3B1F15B30A57097C047759B1E93.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/F00D86EA0D1F64782C049F2E51DDECDB.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/9B880D11CDDC8797B86BF8F9AABDD1D2.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/AD2F7D98082AF802285802D19A58BB11.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/4707DB182A0B49E53EBDFA64FAB00E09.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/968D0A26986907261506BA6A930AD4E4.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/9ABBE3EB37287505DDEB53004DC9E2A3.jpg""> </p>",eprolo,,Women's Dresses,fashion,true,Color,Pink Flower,,Size,S,,,,,697538D5A0334EAD8B95B106C019301B,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/0D7F44254350A7C7C10ADEAA9FF89D35.jpg?v=1786573634,1,Floral Sleeveless A-Line Mini Dress,false,Floral Sleeveless A-Line Mini Dress | Vennix,"A lightweight sleeveless floral mini dress with an A-line shape, round neckline, and three color options for casual summer styling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/F79128E71D0F2DC27909F16B42CC3FA4.jpg?v=1786573648,g,,active
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Pink Flower,,,M,,,,,537AABC4509148B4BA744F7A117FFDCE,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/184313275B49E01F1692F2F0DC2D1418.jpg?v=1786573638,2,Floral Sleeveless A-Line Mini Dress — alternate view 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/F79128E71D0F2DC27909F16B42CC3FA4.jpg?v=1786573648,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Pink Flower,,,L,,,,,DE3D4B5570CD4870B92FCD2D6F988526,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/1D54492C28E3FC0BC9D3BA20376473FE.jpg?v=1786573641,3,Floral Sleeveless A-Line Mini Dress — alternate view 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/F79128E71D0F2DC27909F16B42CC3FA4.jpg?v=1786573648,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Pink Flower,,,XL,,,,,7BFA6D8BB011406989DE05B1570E4D71,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/BF3811687BA5743ED799424D08446210.jpg?v=1786573643,4,Floral Sleeveless A-Line Mini Dress — alternate view 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/F79128E71D0F2DC27909F16B42CC3FA4.jpg?v=1786573648,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Pink Flower,,,XXL,,,,,D92F3BF55A854B868B5CAF598645FD37,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/B46F60607F5EC0587D9642FCA3752479.jpg?v=1786573646,5,Floral Sleeveless A-Line Mini Dress — alternate view 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/F79128E71D0F2DC27909F16B42CC3FA4.jpg?v=1786573648,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Yellow Flower,,,S,,,,,BFE8BF7DF14545859E1E478AF3FFCD31,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/F79128E71D0F2DC27909F16B42CC3FA4.jpg?v=1786573648,6,Floral Sleeveless A-Line Mini Dress — alternate view 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D8F597623226448356BC393CA207514C.jpg?v=1786573650,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Yellow Flower,,,M,,,,,BD11469F67244479B3B5F773348646B1,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D8F597623226448356BC393CA207514C.jpg?v=1786573650,7,Floral Sleeveless A-Line Mini Dress — alternate view 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D8F597623226448356BC393CA207514C.jpg?v=1786573650,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Yellow Flower,,,L,,,,,D53E2E4B59E44DF5A5639916B8689A0E,380.0,shopify,continue,manual,45.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/624FB837F106FDBA4169F896F380F5CD.jpg?v=1786573657,8,Floral Sleeveless A-Line Mini Dress — alternate view 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D8F597623226448356BC393CA207514C.jpg?v=1786573650,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Yellow Flower,,,XL,,,,,AEAB790A997A43B193182BF2A9524E63,380.0,shopify,continue,manual,45.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D8F597623226448356BC393CA207514C.jpg?v=1786573650,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Yellow Flower,,,XXL,,,,,DFE659599A81478CB52EB0465CCC30EC,380.0,shopify,continue,manual,45.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D8F597623226448356BC393CA207514C.jpg?v=1786573650,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Green Flower,,,S,,,,,9869A2D10BD54BCBBF4A282C21617E92,380.0,shopify,continue,manual,45.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/624FB837F106FDBA4169F896F380F5CD.jpg?v=1786573657,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Green Flower,,,M,,,,,8624ED31B9CB4B3C9BE935894310F4B5,380.0,shopify,continue,manual,45.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/624FB837F106FDBA4169F896F380F5CD.jpg?v=1786573657,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Green Flower,,,L,,,,,F06387B4300642F6967B664714BA4E94,380.0,shopify,continue,manual,45.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/624FB837F106FDBA4169F896F380F5CD.jpg?v=1786573657,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Green Flower,,,XL,,,,,B19CD5642F23414D9FB998B3FB376861,380.0,shopify,continue,manual,45.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/624FB837F106FDBA4169F896F380F5CD.jpg?v=1786573657,g,,
fashionable-pink-floral-round-neck-sleeveless-vest-dress-for-women-casual-summer-style,,,,,,,,,Green Flower,,,XXL,,,,,D35522187B594F609C174B54ACE52DC3,380.0,shopify,continue,manual,45.40,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/624FB837F106FDBA4169F896F380F5CD.jpg?v=1786573657,g,,
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,Women's V-Neck Ruffle Tie-Waist Blouse,"<p><strong>Style: Elegant Commute</strong></p><p><strong>Pattern Type: Solid Color</strong></p><p><strong>Sleeve Length: Long Sleeve</strong></p><p><strong>Neckline: V-neck</strong></p><p><strong>Collar Type: V-neck</strong></p><p><strong>Closure Type: Pullover</strong></p><p><strong>Fabric: Linen Blend</strong></p><p><strong>Main Fabric Composition: Linen Blend</strong></p><p><strong>Secondary Fabric Composition: Spandex</strong></p><p><strong>Sleeve Style: Lantern Sleeve</strong></p><p><strong>Material: Woven</strong></p><p><strong>Color: Red, White, Black, Navy Blue, Bean Pink, Light Blue</strong></p><p><strong>Size: S, M, L, XL, XXL, XXXL</strong></p><p><strong>Product Category: Blouse</strong></p><p><strong>Unit: cm</strong></p><p><br></p><table>
<thead><tr class=""firstRow"">
<th>Size</th>
<th>BUST(cm)</th>
<th>LENGTH(cm)</th>
<th>Sleeve(cm)</th>
</tr></thead>
<tbody>
<tr>
<td>S</td>
<td>96</td>
<td>63</td>
<td>58</td>
</tr>
<tr>
<td>M</td>
<td>100</td>
<td>64</td>
<td>59</td>
</tr>
<tr>
<td>L</td>
<td>106</td>
<td>65</td>
<td>60</td>
</tr>
<tr>
<td>XL</td>
<td>112</td>
<td>66</td>
<td>61</td>
</tr>
<tr>
<td>XXL</td>
<td>118</td>
<td>67</td>
<td>62</td>
</tr>
<tr>
<td>XXXL</td>
<td>124</td>
<td>68</td>
<td>63</td>
</tr>
</tbody>
</table><p><br></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/D12E9AFA3D346D601F5DB5C84E19F76F.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/A3C9A5A7A5E624C751D32B85EB51BE19.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/350076ECD46401893E3A78088CBD41E4.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/AA673E890C18777A0F4A53EC2DC80303.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/0A9E6935EA0582DD56B2E353F89FBBED.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/9A40D9CD3DD813993254F0EDC316A538.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/54780CDE18F7294D614E7FBA546334BA.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/9B802B5731F241E644B086506D2C748D.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/6847DD2F3F36435630DEE48546DAFCA1.jpg""> 
 <img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/pingtai/202608/D4D48C4089C8D8561F416A06D01A3427.jpg""> 
  </p>",eprolo,,Women's Tops,fashion,true,Color,Red,,Size,M,,,,,CD60831348C24FAB8A1CE5DB1FF717FF,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D9763F5741E969C44235C64104C4B1AB.jpg?v=1786572954,1,Women's V-Neck Ruffle Tie-Waist Blouse,false,Women's V-Neck Ruffle Tie-Waist Blouse | Vennix,"A long-sleeve V-neck blouse with ruffle details, lantern sleeves, and a tie waist, available in six colors and sizes S through 3XL.",,,,Woven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/133C10E50E8EA21E2FFC1090636FD032.jpg?v=1786572972,g,,active
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,,,,,,,,,Red,,,L,,,,,5D99D1EE31F345D5880AA9BB6E19B2BB,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/33FA9314E280BD7980D189CBE5370EA4.jpg?v=1786572957,2,Women's V-Neck Ruffle Tie-Waist Blouse — alternate view 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/133C10E50E8EA21E2FFC1090636FD032.jpg?v=1786572972,g,,
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,,,,,,,,,Red,,,XL,,,,,4C77E7967B5940CCA34F807FF87F50EB,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/6BEA771EE93110665E3DFE891230781E.jpg?v=1786572960,3,Women's V-Neck Ruffle Tie-Waist Blouse — alternate view 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/133C10E50E8EA21E2FFC1090636FD032.jpg?v=1786572972,g,,
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,,,,,,,,,Red,,,XXL,,,,,5127036084AE4DBE8513E8DBD5AABC35,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/B24035047CF294746DFC11231A2C38AD.jpg?v=1786572963,4,Women's V-Neck Ruffle Tie-Waist Blouse — alternate view 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/133C10E50E8EA21E2FFC1090636FD032.jpg?v=1786572972,g,,
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,,,,,,,,,Red,,,3XL,,,,,6F0407CC081E4358AAE7F278651FED31,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/ADCDE0C121252FDC87C593559115C4CF.jpg?v=1786572967,5,Women's V-Neck Ruffle Tie-Waist Blouse — alternate view 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/133C10E50E8EA21E2FFC1090636FD032.jpg?v=1786572972,g,,
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,,,,,,,,,White,,,S,,,,,04BAC2A250014809B085AFDF433996CD,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D697ADA0BD4BEF938E6DB0AB32B60DBA.jpg?v=1786572969,6,Women's V-Neck Ruffle Tie-Waist Blouse — alternate view 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D9763F5741E969C44235C64104C4B1AB.jpg?v=1786572954,g,,
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,,,,,,,,,White,,,M,,,,,F4D7817982214E8893E4F785E1667E11,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/133C10E50E8EA21E2FFC1090636FD032.jpg?v=1786572972,7,Women's V-Neck Ruffle Tie-Waist Blouse — alternate view 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D9763F5741E969C44235C64104C4B1AB.jpg?v=1786572954,g,,
elegant-womens-v-neck-ruffle-blouse-with-tie-waist-lantern-sleeves-long-sleeve-top,,,,,,,,,White,,,L,,,,,0DFFB4C83434453AAA3282F916AE829A,300.0,shopify,continue,manual,26.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/B203746CDF059A0A85B13C21D054535A.jpg?v=1786572975,8,Women's V-Neck Ruffle Tie-Waist Blouse — alternate view 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0778/3278/2013/files/D9763F5741E969C44235C64104C4B1AB.jpg?v=1786572954,g,,
